Programme...:	MICH
Date........:	   202021-04-
Heure.......:	     6 17:45:
Colonnes....:	            3
Lignes......:	         1359
Décalage....:	           17
Commentaires:	-200 a 200 microns, 3 micro-pas, 80 ms

P.abs.i.(mp):	 1.4990100E+5	P.cal.i.(µm):	-2.0320000E+2	V_min___(mV):	 9.9416220E+5	
P.abs.f.(mp):	 1.5397500E+5	P.cal.f.(µm):	 2.0101719E+2	V_max___(mV):	 1.8629701E+5	
Nbre_de_pts_:	 1.3590000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	halogene blanche	
Filtre......:	rouge	
Détecteur...:	si	
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 2.1858710E+6	-2.0320000E+2	 5.7374203E+2	
 2.1859510E+6	-2.0290234E+2	 5.7364434E+2	
 2.1860310E+6	-2.0260469E+2	 5.7352221E+2	
 2.1861110E+6	-2.0230703E+2	 5.7371759E+2	
 2.1861910E+6	-2.0200937E+2	 5.7371759E+2	
 2.1862710E+6	-2.0171172E+2	 5.7391304E+2	
 2.1863510E+6	-2.0141406E+2	 5.7349777E+2	
 2.2362710E+6	-1.5676562E+1	 5.7401073E+2	
 2.2363510E+6	-1.5378906E+1	 5.7342452E+2	
 2.2364310E+6	-1.5081250E+1	 5.7078648E+2	
 2.2365110E+6	-1.4783594E+1	 5.6949192E+2	
 2.2365910E+6	-1.4485937E+1	 5.6885684E+2	
 2.2366710E+6	-1.4188281E+1	 5.6985831E+2	
 2.2367510E+6	-1.3890625E+1	 5.7410842E+2	
 2.2368330E+6	-1.3592969E+1	 5.8031261E+2	
 2.2369130E+6	-1.3295312E+1	 5.8138740E+2	
 2.2369930E+6	-1.2997656E+1	 5.8023936E+2	
 2.2370730E+6	-1.2700000E+1	 5.7787001E+2	
 2.2371530E+6	-1.2402344E+1	 5.7344896E+2	
 2.2372330E+6	-1.2104687E+1	 5.6819737E+2	
 2.2373130E+6	-1.1807031E+1	 5.6653637E+2	
 2.2373930E+6	-1.1509375E+1	 5.6851488E+2	
 2.2374730E+6	-1.1211719E+1	 5.7032239E+2	
 2.2375530E+6	-1.0914062E+1	 5.7332683E+2	
 2.2376330E+6	-1.0616406E+1	 5.7427943E+2	
 2.2377130E+6	-1.0318750E+1	 5.7479239E+2	
 2.2377930E+6	-1.0021094E+1	 5.7361990E+2	
 2.2378730E+6	-9.7234375E+0	 5.7032239E+2	
 2.2379530E+6	-9.4257812E+0	 5.6785536E+2	
 2.2380330E+6	-9.1281250E+0	 5.6907666E+2	
 2.2381130E+6	-8.8304687E+0	 5.7486564E+2	
 2.2381930E+6	-8.5328125E+0	 5.8077675E+2	
 2.2382730E+6	-8.2351562E+0	 5.8505130E+2	
 2.2383530E+6	-7.9375000E+0	 5.9008300E+2	
 2.2384330E+6	-7.6398437E+0	 5.9020513E+2	
 2.2385130E+6	-7.3421875E+0	 5.8326817E+2	
 2.2385930E+6	-7.0445312E+0	 5.7916462E+2	
 2.2386750E+6	-6.7468750E+0	 5.6726915E+2	
 2.2387550E+6	-6.4492187E+0	 5.6152904E+2	
 2.2388350E+6	-6.1515625E+0	 5.5473864E+2	
 2.2389150E+6	-5.8539062E+0	 5.5239373E+2	
 2.2389950E+6	-5.5562500E+0	 5.5578893E+2	
 2.2390750E+6	-5.2585937E+0	 5.6375182E+2	
 2.2391550E+6	-4.9609375E+0	 5.7147044E+2	
 2.2392350E+6	-4.6632812E+0	 5.7909131E+2	
 2.2393150E+6	-4.3656250E+0	 5.8299947E+2	
 2.2393950E+6	-4.0679687E+0	 5.8378112E+2	
 2.2394750E+6	-3.7703125E+0	 5.8253539E+2	
 2.2395550E+6	-3.4726562E+0	 5.8006835E+2	
 2.2396350E+6	-3.1750000E+0	 5.7694185E+2	
 2.2397150E+6	-2.8773437E+0	 5.7625794E+2	
 2.2397950E+6	-2.5796875E+0	 5.8290178E+2	
 2.2398750E+6	-2.2820312E+0	 5.9279430E+2	
 2.2399550E+6	-1.9843750E+0	 5.9311187E+2	
 2.2400350E+6	-1.6867187E+0	 5.8380556E+2	
 2.2401150E+6	-1.3890625E+0	 5.6414264E+2	
 2.2401950E+6	-1.0914062E+0	 5.4934049E+2	
 2.2402770E+6	-7.9375000E-1	 5.2340007E+2	
 2.2403570E+6	-4.9609375E-1	 5.2310699E+2	
 2.2404370E+6	-1.9843750E-1	 5.3971666E+2	
 2.2405170E+6	 9.9218750E-2	 5.5933070E+2	
 2.2405970E+6	 3.9687500E-1	 5.9311187E+2	
 2.2406810E+6	 6.9453125E-1	 6.3219351E+2	
 2.2407620E+6	 9.9218750E-1	 6.3837326E+2	
 2.2408420E+6	 1.2898437E+0	 6.2129945E+2	
 2.2409220E+6	 1.5875000E+0	 5.9479725E+2	
 2.2410020E+6	 1.8851562E+0	 5.6055200E+2	
 2.2410820E+6	 2.1828125E+0	 5.3800684E+2	
 2.2411620E+6	 2.4804687E+0	 5.2151930E+2	
 2.2412420E+6	 2.7781250E+0	 5.2112848E+2	
 2.2413220E+6	 3.0757812E+0	 5.4127991E+2	
 2.2414020E+6	 3.3734375E+0	 5.9406447E+2	
 2.2414820E+6	 3.6710937E+0	 6.3207138E+2	
 2.2415620E+6	 3.9687500E+0	 6.2156814E+2	
 2.2416420E+6	 4.2664063E+0	 5.9474838E+2	
 2.2417220E+6	 4.5640625E+0	 5.2879822E+2	
 2.2418040E+6	 4.8617187E+0	 4.6922326E+2	
 2.2418880E+6	 5.1593750E+0	 4.3619931E+2	
 2.2419680E+6	 5.4570312E+0	 4.3944797E+2	
 2.2420480E+6	 5.7546875E+0	 4.6773326E+2	
 2.2421280E+6	 6.0523437E+0	 5.4655594E+2	
 2.2422140E+6	 6.3500000E+0	 6.4054716E+2	
 2.2422950E+6	 6.6476562E+0	 7.1336102E+2	
 2.2423780E+6	 6.9453125E+0	 8.1741571E+2	
 2.2424580E+6	 7.2429687E+0	 8.3334148E+2	
 2.2425400E+6	 7.5406250E+0	 7.8456277E+2	
 2.2426250E+6	 7.8382812E+0	 7.0725453E+2	
 2.2427080E+6	 8.1359375E+0	 5.6924766E+2	
 2.2427920E+6	 8.4335937E+0	 4.5676601E+2	
 2.2428810E+6	 8.7312500E+0	 3.3490476E+2	
 2.2429670E+6	 9.0289063E+0	 2.2728384E+2	
 2.2430550E+6	 9.3265625E+0	 2.0473863E+2	
 2.2431380E+6	 9.6242187E+0	 2.7735710E+2	
 2.2432280E+6	 9.9218750E+0	 4.7997069E+2	
 2.2433150E+6	 1.0219531E+1	 8.4880310E+2	
 2.2433950E+6	 1.0517187E+1	 9.6880800E+2	
 2.2434780E+6	 1.0814844E+1	 9.9416220E+2	
 2.2435630E+6	 1.1112500E+1	 9.0505618E+2	
 2.2436470E+6	 1.1410156E+1	 7.1529067E+2	
 2.2437270E+6	 1.1707812E+1	 2.8536883E+2	
 2.2438070E+6	 1.2005469E+1	 2.6856375E+2	
 2.2438910E+6	 1.2303125E+1	 1.8629701E+2	
 2.2439710E+6	 1.2600781E+1	 2.0806058E+2	
 2.2440510E+6	 1.2898437E+1	 2.9362482E+2	
 2.2441410E+6	 1.3196094E+1	 5.3075230E+2	
 2.2442220E+6	 1.3493750E+1	 7.0214951E+2	
 2.2443070E+6	 1.3791406E+1	 8.3168048E+2	
 2.2443940E+6	 1.4089062E+1	 8.6682945E+2	
 2.2444780E+6	 1.4386719E+1	 8.4435755E+2	
 2.2445590E+6	 1.4684375E+1	 8.0026865E+2	
 2.2446460E+6	 1.4982031E+1	 7.3519784E+2	
 2.2447300E+6	 1.5279687E+1	 6.6152906E+2	
 2.2448160E+6	 1.5577344E+1	 5.4511482E+2	
 2.2449000E+6	 1.5875000E+1	 4.4557890E+2	
 2.2449880E+6	 1.6172656E+1	 3.9416218E+2	
 2.2450680E+6	 1.6470312E+1	 3.9557889E+2	
 2.2451540E+6	 1.6767969E+1	 4.5007330E+2	
 2.2452370E+6	 1.7065625E+1	 4.8876405E+2	
 2.2453230E+6	 1.7363281E+1	 5.4523695E+2	
 2.2454090E+6	 1.7660937E+1	 6.1047870E+2	
 2.2454940E+6	 1.7958594E+1	 6.4279437E+2	
 2.2455820E+6	 1.8256250E+1	 6.7662436E+2	
 2.2456630E+6	 1.8553906E+1	 6.9987786E+2	
 2.2457430E+6	 1.8851562E+1	 7.0539814E+2	
 2.2458230E+6	 1.9149219E+1	 6.9777727E+2	
 2.2459030E+6	 1.9446875E+1	 6.7677093E+2	
 2.2459910E+6	 1.9744531E+1	 6.2313139E+2	
 2.2460710E+6	 2.0042187E+1	 5.8671224E+2	
 2.2461540E+6	 2.0339844E+1	 5.4506594E+2	
 2.2462370E+6	 2.0637500E+1	 5.1580364E+2	
 2.2463170E+6	 2.0935156E+1	 4.9338055E+2	
 2.2463970E+6	 2.1232812E+1	 4.8321936E+2	
 2.2464770E+6	 2.1530469E+1	 4.8143625E+2	
 2.2465570E+6	 2.1828125E+1	 4.8856863E+2	
 2.2466370E+6	 2.2125781E+1	 5.0493407E+2	
 2.2467180E+6	 2.2423437E+1	 5.3832436E+2	
 2.2468000E+6	 2.2721094E+1	 5.7173914E+2	
 2.2468820E+6	 2.3018750E+1	 6.0979480E+2	
 2.2469620E+6	 2.3316406E+1	 6.1880797E+2	
 2.2470420E+6	 2.3614062E+1	 6.2855399E+2	
 2.2471220E+6	 2.3911719E+1	 6.2784564E+2	
 2.2472020E+6	 2.4209375E+1	 6.1824620E+2	
 2.2472820E+6	 2.4507031E+1	 5.9523690E+2	
 2.2473620E+6	 2.4804687E+1	 5.8957011E+2	
 2.2474440E+6	 2.5102344E+1	 5.6792867E+2	
 2.2475240E+6	 2.5400000E+1	 5.5017096E+2	
 2.2476040E+6	 2.5697656E+1	 5.3905714E+2	
 2.2476840E+6	 2.5995312E+1	 5.2540302E+2	
 2.2477640E+6	 2.6292969E+1	 5.2542746E+2	
 2.2478440E+6	 2.6590625E+1	 5.3510016E+2	
 2.2479260E+6	 2.6888281E+1	 5.4970688E+2	
 2.2480060E+6	 2.7185937E+1	 5.6472886E+2	
 2.2480860E+6	 2.7483594E+1	 5.7718611E+2	
 2.2481660E+6	 2.7781250E+1	 5.8939910E+2	
 2.2482460E+6	 2.8078906E+1	 6.0222274E+2	
 2.2483260E+6	 2.8376562E+1	 6.0845137E+2	
 2.2484060E+6	 2.8674219E+1	 6.0825598E+2	
 2.2484860E+6	 2.8971875E+1	 5.9990227E+2	
 2.2485660E+6	 2.9269531E+1	 5.8329260E+2	
 2.2486460E+6	 2.9567187E+1	 5.7398629E+2	
 2.2487260E+6	 2.9864844E+1	 5.6919879E+2	
 2.2488060E+6	 3.0162500E+1	 5.6033218E+2	
 2.2488860E+6	 3.0460156E+1	 5.5486077E+2	
 2.2489660E+6	 3.0757812E+1	 5.5214947E+2	
 2.2490460E+6	 3.1055469E+1	 5.5180752E+2	
 2.2491260E+6	 3.1353125E+1	 5.5261356E+2	
 2.2492060E+6	 3.1650781E+1	 5.5422568E+2	
 2.2492860E+6	 3.1948437E+1	 5.5701023E+2	
 2.2493700E+6	 3.2246094E+1	 5.6465560E+2	
 2.2494500E+6	 3.2543750E+1	 5.7247192E+2	
 2.2495300E+6	 3.2841406E+1	 5.8028823E+2	
 2.2496100E+6	 3.3139063E+1	 5.8778697E+2	
 2.2496900E+6	 3.3436719E+1	 5.9264773E+2	
 2.2497700E+6	 3.3734375E+1	 5.9384465E+2	
 2.2498500E+6	 3.4032031E+1	 5.9401560E+2	
 2.2499300E+6	 3.4329687E+1	 5.9306300E+2	
 2.2500100E+6	 3.4627344E+1	 5.8864188E+2	
 2.2500900E+6	 3.4925000E+1	 5.8043474E+2	
 2.2501700E+6	 3.5222656E+1	 5.7239860E+2	
 2.2502500E+6	 3.5520312E+1	 5.6453347E+2	
 2.2503300E+6	 3.5817969E+1	 5.6106496E+2	
 2.2504100E+6	 3.6115625E+1	 5.6155348E+2	
 2.2504900E+6	 3.6413281E+1	 5.6372738E+2	
 2.2505700E+6	 3.6710937E+1	 5.6678063E+2	
 2.2506500E+6	 3.7008594E+1	 5.6927210E+2	
 2.2507300E+6	 3.7306250E+1	 5.7342452E+2	
 2.2508100E+6	 3.7603906E+1	 5.7520759E+2	
 2.2508900E+6	 3.7901562E+1	 5.7879823E+2	
 2.2509700E+6	 3.8199219E+1	 5.7933557E+2	
 2.2510500E+6	 3.8496875E+1	 5.8204687E+2	
 2.2511300E+6	 3.8794531E+1	 5.8177817E+2	
 2.2512100E+6	 3.9092187E+1	 5.7984853E+2	
 2.2512900E+6	 3.9389844E+1	 5.7667315E+2	
 2.2513700E+6	 3.9687500E+1	 5.7398629E+2	
 2.2514500E+6	 3.9985156E+1	 5.7107961E+2	
 2.2515300E+6	 4.0282812E+1	 5.6917441E+2	
 2.2516100E+6	 4.0580469E+1	 5.6651193E+2	
 2.2516900E+6	 4.0878125E+1	 5.6526625E+2	
 2.2517700E+6	 4.1175781E+1	 5.6660968E+2	
 2.2518500E+6	 4.1473437E+1	 5.6932092E+2	
 2.2519300E+6	 4.1771094E+1	 5.7217878E+2	
 2.2520100E+6	 4.2068750E+1	 5.7413286E+2	
 2.2520900E+6	 4.2366406E+1	 5.7532972E+2	
 2.2521700E+6	 4.2664062E+1	 5.7586712E+2	
 2.2522500E+6	 4.2961719E+1	 5.7730824E+2	
 2.2523300E+6	 4.3259375E+1	 5.7696629E+2	
 2.2524100E+6	 4.3557031E+1	 5.7703954E+2	
 2.2524900E+6	 4.3854687E+1	 5.7713723E+2	
 2.2525700E+6	 4.4152344E+1	 5.7679528E+2	
 2.2526500E+6	 4.4450000E+1	 5.7618463E+2	
 2.2527330E+6	 4.4747656E+1	 5.7525647E+2	
 2.2528130E+6	 4.5045312E+1	 5.7401073E+2	
 2.2528930E+6	 4.5342969E+1	 5.7320470E+2	
 2.2529730E+6	 4.5640625E+1	 5.7154369E+2	
 2.2530530E+6	 4.5938281E+1	 5.7068878E+2	
 2.2531330E+6	 4.6235937E+1	 5.6929654E+2	
 2.2532130E+6	 4.6533594E+1	 5.6919879E+2	
 2.2532930E+6	 4.6831250E+1	 5.6912553E+2	
 2.2533730E+6	 4.7128906E+1	 5.6973618E+2	
 2.2534530E+6	 4.7426562E+1	 5.7071322E+2	
 2.2535330E+6	 4.7724219E+1	 5.7305813E+2	
 2.2536130E+6	 4.8021875E+1	 5.7462138E+2	
 2.2536930E+6	 4.8319531E+1	 5.7652658E+2	
 2.2537730E+6	 4.8617187E+1	 5.7686859E+2	
 2.2538530E+6	 4.8914844E+1	 5.7591593E+2	
 2.2539330E+6	 4.9212500E+1	 5.7471907E+2	
 2.2540130E+6	 4.9510156E+1	 5.7413286E+2	
 2.2540930E+6	 4.9807812E+1	 5.7305813E+2	
 2.2541730E+6	 5.0105469E+1	 5.7303369E+2	
 2.2542530E+6	 5.0403125E+1	 5.7313138E+2	
 2.2543330E+6	 5.0700781E+1	 5.7256961E+2	
 2.2544130E+6	 5.0998437E+1	 5.7203221E+2	
 2.2544930E+6	 5.1296094E+1	 5.7137275E+2	
 2.2545730E+6	 5.1593750E+1	 5.7139713E+2	
 2.2546530E+6	 5.1891406E+1	 5.7171470E+2	
 2.2547330E+6	 5.2189062E+1	 5.7242304E+2	
 2.2548130E+6	 5.2486719E+1	 5.7344896E+2	
 2.2548930E+6	 5.2784375E+1	 5.7401073E+2	
 2.2549730E+6	 5.3082031E+1	 5.7452369E+2	
 2.2550530E+6	 5.3379687E+1	 5.7554954E+2	
 2.2551330E+6	 5.3677344E+1	 5.7662433E+2	
 2.2552130E+6	 5.3975000E+1	 5.7608694E+2	
 2.2552930E+6	 5.4272656E+1	 5.7445037E+2	
 2.2553730E+6	 5.4570312E+1	 5.7401073E+2	
 2.2554530E+6	 5.4867969E+1	 5.7298481E+2	
 2.2555330E+6	 5.5165625E+1	 5.7261842E+2	
 2.2556130E+6	 5.5463281E+1	 5.7220322E+2	
 2.2556930E+6	 5.5760937E+1	 5.7225204E+2	
 2.2557730E+6	 5.6058594E+1	 5.7266730E+2	
 2.2558530E+6	 5.6356250E+1	 5.7256961E+2	
 2.2559330E+6	 5.6653906E+1	 5.7278943E+2	
 2.2560130E+6	 5.6951562E+1	 5.7261842E+2	
 2.2560930E+6	 5.7249219E+1	 5.7274055E+2	
 2.2561730E+6	 5.7546875E+1	 5.7327795E+2	
 2.2562530E+6	 5.7844531E+1	 5.7366878E+2	
 2.2563330E+6	 5.8142187E+1	 5.7374203E+2	
 2.2564130E+6	 5.8439844E+1	 5.7408398E+2	
 2.2564930E+6	 5.8737500E+1	 5.7420611E+2	
 2.2565730E+6	 5.9035156E+1	 5.7489008E+2	
 2.2566530E+6	 5.9332812E+1	 5.7493889E+2	
 2.2567330E+6	 5.9630469E+1	 5.7506102E+2	
 2.2568130E+6	 5.9928125E+1	 5.7457250E+2	
 2.2568930E+6	 6.0225781E+1	 5.7435268E+2	
 2.2569730E+6	 6.0523437E+1	 5.7381535E+2	
 2.2570530E+6	 6.0821094E+1	 5.7293600E+2	
 2.2571330E+6	 6.1118750E+1	 5.7205665E+2	
 2.2572130E+6	 6.1416406E+1	 5.7173914E+2	
 2.2572930E+6	 6.1714062E+1	 5.7234979E+2	
 2.2573730E+6	 6.2011719E+1	 5.7320470E+2	
 2.2574530E+6	 6.2309375E+1	 5.7374203E+2	
 2.2575330E+6	 6.2607031E+1	 5.7396185E+2	
 2.2576130E+6	 6.2904687E+1	 5.7403517E+2	
 2.2576930E+6	 6.3202344E+1	 5.7405961E+2	
 2.2577730E+6	 6.3500000E+1	 5.7420611E+2	
 2.2578530E+6	 6.3797656E+1	 5.7408398E+2	
 2.2579330E+6	 6.4095312E+1	 5.7410842E+2	
 2.2580130E+6	 6.4392969E+1	 5.7401073E+2	
 2.2580930E+6	 6.4690625E+1	 5.7403517E+2	
 2.2581730E+6	 6.4988281E+1	 5.7383972E+2	
 2.2582530E+6	 6.5285938E+1	 5.7352221E+2	
 2.2583330E+6	 6.5583594E+1	 5.7305813E+2	
 2.2584130E+6	 6.5881250E+1	 5.7269174E+2	
 2.2584930E+6	 6.6178906E+1	 5.7252073E+2	
 2.2585730E+6	 6.6476562E+1	 5.7286268E+2	
 2.2586530E+6	 6.6774219E+1	 5.7315582E+2	
 2.2587330E+6	 6.7071875E+1	 5.7300925E+2	
 2.2588130E+6	 6.7369531E+1	 5.7374203E+2	
 2.2588930E+6	 6.7667187E+1	 5.7396185E+2	
 2.2589730E+6	 6.7964844E+1	 5.7408398E+2	
 2.2590530E+6	 6.8262500E+1	 5.7418174E+2	
 2.2591330E+6	 6.8560156E+1	 5.7418174E+2	
 2.2592130E+6	 6.8857812E+1	 5.7401073E+2	
 2.2592930E+6	 6.9155469E+1	 5.7386416E+2	
 2.2593730E+6	 6.9453125E+1	 5.7401073E+2	
 2.2594530E+6	 6.9750781E+1	 5.7391304E+2	
 2.2595330E+6	 7.0048437E+1	 5.7388860E+2	
 2.2596130E+6	 7.0346094E+1	 5.7364434E+2	
 2.2596930E+6	 7.0643750E+1	 5.7364434E+2	
 2.2597730E+6	 7.0941406E+1	 5.7361990E+2	
 2.2598530E+6	 7.1239063E+1	 5.7318026E+2	
 2.2599330E+6	 7.1536719E+1	 5.7281387E+2	
 2.2600130E+6	 7.1834375E+1	 5.7281387E+2	
 2.2600930E+6	 7.2132031E+1	 5.7283831E+2	
 2.2601730E+6	 7.2429687E+1	 5.7305813E+2	
 2.2602530E+6	 7.2727344E+1	 5.7308257E+2	
 2.2603330E+6	 7.3025000E+1	 5.7315582E+2	
 2.2604130E+6	 7.3322656E+1	 5.7359546E+2	
 2.2604930E+6	 7.3620312E+1	 5.7393748E+2	
 2.2605730E+6	 7.3917969E+1	 5.7413286E+2	
 2.2606530E+6	 7.4215625E+1	 5.7405961E+2	
 2.2607330E+6	 7.4513281E+1	 5.7398629E+2	
 2.2608130E+6	 7.4810937E+1	 5.7398629E+2	
 2.2608930E+6	 7.5108594E+1	 5.7388860E+2	
 2.2609730E+6	 7.5406250E+1	 5.7359546E+2	
 2.2610530E+6	 7.5703906E+1	 5.7361990E+2	
 2.2611330E+6	 7.6001562E+1	 5.7308257E+2	
 2.2612130E+6	 7.6299219E+1	 5.7313138E+2	
 2.2612930E+6	 7.6596875E+1	 5.7330239E+2	
 2.2613730E+6	 7.6894531E+1	 5.7342452E+2	
 2.2614530E+6	 7.7192187E+1	 5.7335120E+2	
 2.2615330E+6	 7.7489844E+1	 5.7305813E+2	
 2.2616130E+6	 7.7787500E+1	 5.7344896E+2	
 2.2616930E+6	 7.8085156E+1	 5.7379091E+2	
 2.2617730E+6	 7.8382812E+1	 5.7396185E+2	
 2.2618530E+6	 7.8680469E+1	 5.7398629E+2	
 2.2619330E+6	 7.8978125E+1	 5.7398629E+2	
 2.2620130E+6	 7.9275781E+1	 5.7401073E+2	
 2.2620930E+6	 7.9573437E+1	 5.7403517E+2	
 2.2621730E+6	 7.9871094E+1	 5.7403517E+2	
 2.2622530E+6	 8.0168750E+1	 5.7347333E+2	
 2.2623330E+6	 8.0466406E+1	 5.7322907E+2	
 2.2624130E+6	 8.0764062E+1	 5.7330239E+2	
 2.2624930E+6	 8.1061719E+1	 5.7330239E+2	
 2.2625730E+6	 8.1359375E+1	 5.7357109E+2	
 2.2626530E+6	 8.1657031E+1	 5.7320470E+2	
 2.2627330E+6	 8.1954687E+1	 5.7330239E+2	
 2.2628130E+6	 8.2252344E+1	 5.7335120E+2	
 2.2628930E+6	 8.2550000E+1	 5.7344896E+2	
 2.2629730E+6	 8.2847656E+1	 5.7361990E+2	
 2.2630530E+6	 8.3145312E+1	 5.7354665E+2	
 2.2631330E+6	 8.3442969E+1	 5.7359546E+2	
 2.2632130E+6	 8.3740625E+1	 5.7374203E+2	
 2.2632930E+6	 8.4038281E+1	 5.7381535E+2	
 2.2633730E+6	 8.4335937E+1	 5.7381535E+2	
 2.2634530E+6	 8.4633594E+1	 5.7391304E+2	
 2.2635330E+6	 8.4931250E+1	 5.7396185E+2	
 2.2636130E+6	 8.5228906E+1	 5.7374203E+2	
 2.2636930E+6	 8.5526562E+1	 5.7366878E+2	
 2.2637730E+6	 8.5824219E+1	 5.7388860E+2	
 2.2638530E+6	 8.6121875E+1	 5.7361990E+2	
 2.2639330E+6	 8.6419531E+1	 5.7320470E+2	
 2.2640130E+6	 8.6717187E+1	 5.7315582E+2	
 2.2640930E+6	 8.7014844E+1	 5.7337564E+2	
 2.2641730E+6	 8.7312500E+1	 5.7366878E+2	
 2.2642530E+6	 8.7610156E+1	 5.7359546E+2	
 2.2643330E+6	 8.7907812E+1	 5.7383972E+2	
 2.2644130E+6	 8.8205469E+1	 5.7381535E+2	
 2.2644930E+6	 8.8503125E+1	 5.7344896E+2	
 2.2645730E+6	 8.8800781E+1	 5.7391304E+2	
 2.2646530E+6	 8.9098437E+1	 5.7381535E+2	
 2.2647330E+6	 8.9396094E+1	 5.7371759E+2	
 2.2648130E+6	 8.9693750E+1	 5.7349777E+2	
 2.2648930E+6	 8.9991406E+1	 5.7364434E+2	
 2.2649730E+6	 9.0289062E+1	 5.7374203E+2	
 2.2650530E+6	 9.0586719E+1	 5.7357109E+2	
 2.2651330E+6	 9.0884375E+1	 5.7313138E+2	
 2.2652130E+6	 9.1182031E+1	 5.7327795E+2	
 2.2652930E+6	 9.1479687E+1	 5.7332683E+2	
 2.2653730E+6	 9.1777344E+1	 5.7364434E+2	
 2.2654530E+6	 9.2075000E+1	 5.7357109E+2	
 2.2655330E+6	 9.2372656E+1	 5.7352221E+2	
 2.2656130E+6	 9.2670312E+1	 5.7347333E+2	
 2.2656930E+6	 9.2967969E+1	 5.7354665E+2	
 2.2657730E+6	 9.3265625E+1	 5.7383972E+2	
 2.2658530E+6	 9.3563281E+1	 5.7364434E+2	
 2.2659330E+6	 9.3860937E+1	 5.7376647E+2	
 2.2660130E+6	 9.4158594E+1	 5.7366878E+2	
 2.2660930E+6	 9.4456250E+1	 5.7379091E+2	
 2.2661730E+6	 9.4753906E+1	 5.7388860E+2	
 2.2662530E+6	 9.5051562E+1	 5.7349777E+2	
 2.2663330E+6	 9.5349219E+1	 5.7354665E+2	
 2.2664130E+6	 9.5646875E+1	 5.7359546E+2	
 2.2664930E+6	 9.5944531E+1	 5.7359546E+2	
 2.2665730E+6	 9.6242187E+1	 5.7352221E+2	
 2.2666530E+6	 9.6539844E+1	 5.7327795E+2	
 2.2667330E+6	 9.6837500E+1	 5.7337564E+2	
 2.2668130E+6	 9.7135156E+1	 5.7332683E+2	
 2.2668930E+6	 9.7432812E+1	 5.7366878E+2	
 2.2669730E+6	 9.7730469E+1	 5.7398629E+2	
 2.2670530E+6	 9.8028125E+1	 5.7386416E+2	
 2.2671330E+6	 9.8325781E+1	 5.7386416E+2	
 2.2672130E+6	 9.8623437E+1	 5.7398629E+2	
 2.2672930E+6	 9.8921094E+1	 5.7386416E+2	
 2.2673730E+6	 9.9218750E+1	 5.7401073E+2	
 2.2674530E+6	 9.9516406E+1	 5.7381535E+2	
 2.2675330E+6	 9.9814062E+1	 5.7371759E+2	
 2.2676130E+6	 1.0011172E+2	 5.7354665E+2	
 2.2676930E+6	 1.0040937E+2	 5.7357109E+2	
 2.2677730E+6	 1.0070703E+2	 5.7364434E+2	
 2.2678530E+6	 1.0100469E+2	 5.7325351E+2	
 2.2679330E+6	 1.0130234E+2	 5.7342452E+2	
 2.2680130E+6	 1.0160000E+2	 5.7322907E+2	
 2.2680930E+6	 1.0189766E+2	 5.7369322E+2	
 2.2681730E+6	 1.0219531E+2	 5.7401073E+2	
 2.2682530E+6	 1.0249297E+2	 5.7376647E+2	
 2.2683330E+6	 1.0279062E+2	 5.7393748E+2	
 2.2684130E+6	 1.0308828E+2	 5.7381535E+2	
 2.2684930E+6	 1.0338594E+2	 5.7381535E+2	
 2.2685730E+6	 1.0368359E+2	 5.7396185E+2	
 2.2686530E+6	 1.0398125E+2	 5.7379091E+2	
 2.2687330E+6	 1.0427891E+2	 5.7366878E+2	
 2.2688130E+6	 1.0457656E+2	 5.7376647E+2	
 2.2688930E+6	 1.0487422E+2	 5.7361990E+2	
 2.2689730E+6	 1.0517188E+2	 5.7369322E+2	
 2.2690530E+6	 1.0546953E+2	 5.7361990E+2	
 2.2691330E+6	 1.0576719E+2	 5.7366878E+2	
 2.2692130E+6	 1.0606484E+2	 5.7366878E+2	
 2.2692930E+6	 1.0636250E+2	 5.7354665E+2	
 2.2693730E+6	 1.0666016E+2	 5.7393748E+2	
 2.2694530E+6	 1.0695781E+2	 5.7376647E+2	
 2.2695330E+6	 1.0725547E+2	 5.7369322E+2	
 2.2696130E+6	 1.0755312E+2	 5.7374203E+2	
 2.2696930E+6	 1.0785078E+2	 5.7383972E+2	
 2.2697730E+6	 1.0814844E+2	 5.7388860E+2	
 2.2698530E+6	 1.0844609E+2	 5.7383972E+2	
 2.2699330E+6	 1.0874375E+2	 5.7349777E+2	
 2.2700130E+6	 1.0904141E+2	 5.7381535E+2	
 2.2700930E+6	 1.0933906E+2	 5.7374203E+2	
 2.2701730E+6	 1.0963672E+2	 5.7371759E+2	
 2.2702530E+6	 1.0993437E+2	 5.7354665E+2	
 2.2703330E+6	 1.1023203E+2	 5.7344896E+2	
 2.2704130E+6	 1.1052969E+2	 5.7349777E+2	
 2.2704930E+6	 1.1082734E+2	 5.7340008E+2	
 2.2705730E+6	 1.1112500E+2	 5.7359546E+2	
 2.2706530E+6	 1.1142266E+2	 5.7352221E+2	
 2.2707330E+6	 1.1172031E+2	 5.7366878E+2	
 2.2708130E+6	 1.1201797E+2	 5.7383972E+2	
 2.2708930E+6	 1.1231562E+2	 5.7391304E+2	
 2.2709730E+6	 1.1261328E+2	 5.7393748E+2	
