295.181,0.0022249
297.852,0.0022301
300.499,0.0022341
303.177,0.0022324
305.945,0.0022203
308.475,0.0022356
311.182,0.0022353
313.860,0.002233
316.652,0.002233
319.177,0.0022327
321.853,0.0022255
324.506,0.0022315
327.178,0.002235
329.880,0.0022289
332.504,0.0022353
335.177,0.0022353
337.847,0.0022237
340.505,0.0022246
343.179,0.0022304
345.957,0.0022315
348.509,0.0022229
351.178,0.0022312
353.846,0.0022318
358.178,0.0022292
360.854,0.0022324
363.505,0.0022315
367.655,0.0022359
370.177,0.0022396
372.855,0.0022266
375.506,0.0022272
378.176,0.0022333
380.854,0.0022292
383.503,0.0022272
386.236,0.0022301
388.866,0.0022379
391.486,0.0022402
394.174,0.0022301
396.951,0.0022255
399.496,0.002235
402.192,0.0022385
404.890,0.002233
407.523,0.0022304
410.172,0.0022376
412.852,0.0022336
415.497,0.0022284
421.625,0.002233
424.178,0.002226
426.916,0.0022344
429.496,0.0022327
432.167,0.0022211
434.847,0.0022263
437.496,0.002233
440.173,0.0022269
442.847,0.0022252
445.496,0.0022217
448.169,0.0022318
450.847,0.0022338
453.497,0.0022165
456.172,0.0022263
458.848,0.002231
461.708,0.0022286
464.496,0.002233
468.446,0.0022275
471.147,0.0022321
473.846,0.0022336
476.533,0.0022284
479.145,0.0022301
481.847,0.0022289
484.497,0.0022278
487.172,0.0022295
489.822,0.0022304
492.547,0.0022321
495.497,0.0022292
498.174,0.0022356
500.824,0.0022252
503.496,0.0022344
506.173,0.0022315
508.846,0.002222
511.496,0.0022266
514.174,0.0022295
518.472,0.0022338
521.147,0.0022278
523.863,0.0022327
526.496,0.002233
529.192,0.0022324
531.850,0.002224
534.497,0.0022292
537.147,0.0022327
539.821,0.002224
542.497,0.0022269
545.149,0.0022338
547.821,0.0022266
550.496,0.0022243
553.178,0.002226
555.931,0.0022284
558.496,0.0022315
561.198,0.0022269
563.848,0.0022258
568.448,0.0022321
571.172,0.0022278
573.824,0.0022336
576.496,0.0022249
579.147,0.0022208
581.821,0.0022304
584.500,0.002235
587.146,0.0022191
589.824,0.0022266
592.496,0.0022362
595.197,0.0022333
597.821,0.0022211
600.499,0.0022281
603.172,0.0022327
605.923,0.0022301
608.498,0.0022252
611.147,0.0022269
613.821,0.0022321
619.951,0.0022301
622.506,0.0022304
625.172,0.0022272
627.923,0.0022234
630.496,0.0022203
633.150,0.0022324
635.923,0.0022347
638.497,0.0022318
641.149,0.0022226
643.822,0.0022327
646.510,0.0022301
649.172,0.0022364
651.822,0.0022119
654.511,0.0022333
657.148,0.0022379
659.821,0.0022379
662.497,0.0022301
665.149,0.0022338
669.247,0.0022318
671.822,0.0022373
674.499,0.0022315
677.146,0.002224
679.821,0.0022324
682.476,0.0022344
685.147,0.0022347
687.819,0.0022307
690.496,0.0022318
693.144,0.0022307
695.916,0.0022252
698.499,0.0022281
701.146,0.0022341
703.820,0.0022367
706.495,0.0022307
709.145,0.0022237
711.819,0.0022272
714.492,0.0022359
717.270,0.0022344
719.819,0.002224
722.494,0.0022255
725.145,0.0022376
727.854,0.0022312
730.492,0.0022211
733.148,0.0022327
735.926,0.002237
738.472,0.0022318
741.145,0.0022217
743.862,0.0022289
746.503,0.0022255
749.148,0.0022318
751.819,0.0022249
754.495,0.0022258
757.145,0.0022295
759.853,0.0022367
762.492,0.002222
765.146,0.0022246
769.120,0.0022344
771.819,0.0022255
774.469,0.0022321
777.105,0.0022362
779.824,0.0022312
782.472,0.0022312
785.153,0.0022324
787.819,0.0022327
790.493,0.0022347
793.145,0.0022237
796.020,0.0022289
798.819,0.0022232
801.469,0.0022388
804.147,0.0022304
806.858,0.0022275
809.495,0.0022258
812.146,0.0022353
814.823,0.0022298
821.170,0.0022278
823.820,0.0022327
826.497,0.0022292
829.148,0.0022275
831.819,0.0022292
834.495,0.0022333
837.155,0.0022324
839.817,0.0022263
842.470,0.0022333
845.148,0.0022353
847.820,0.0022347
850.472,0.0022356
853.144,0.0022214
855.930,0.0022272
858.470,0.0022382
861.148,0.0022362
863.819,0.0022286
867.768,0.0022318
870.496,0.0022281
873.146,0.0022307
875.925,0.0022321
878.470,0.0022336
881.147,0.0022286
883.817,0.0022362
886.482,0.0022367
889.146,0.0022232
891.820,0.0022229
894.470,0.0022324
897.219,0.0022301
899.824,0.0022347
902.472,0.0022266
905.147,0.0022312
907.827,0.0022341
910.470,0.0022362
913.142,0.0022304
915.921,0.0022347
918.471,0.0022376
921.144,0.0022298
923.819,0.0022232
926.470,0.0022359
929.140,0.0022362
931.793,0.0022362
934.470,0.0022327
937.145,0.0022382
939.820,0.0022289
942.471,0.0022315
945.144,0.0022286
947.820,0.0022353
950.469,0.002239
953.145,0.0022301
955.919,0.002226
958.470,0.0022298
961.148,0.0022362
963.821,0.0022223
967.920,0.0022341
970.477,0.0022255
973.148,0.0022338
975.922,0.0022333
978.472,0.002231
981.144,0.0022272
983.819,0.0022344
986.469,0.002235
989.148,0.0022336
991.820,0.0022249
994.472,0.0022281
997.147,0.0022312
999.819,0.0022295
1002.474,0.0022315
1005.182,0.0022298
1007.819,0.0022327
1010.474,0.002226
1013.145,0.0022286
1019.444,0.0022266
1022.145,0.0022281
1024.820,0.0022286
1027.471,0.0022341
1030.146,0.002237
1032.820,0.0022324
1035.474,0.0022284
1038.166,0.002233
1040.823,0.0022269
1043.472,0.0022263
1046.148,0.0022327
1048.821,0.0022318
1051.482,0.0022373
1054.226,0.0022275
1057.154,0.0022341
1059.829,0.0022281
1062.529,0.0022217
1065.152,0.0022379
1069.128,0.0022353
1071.869,0.0022295
1074.478,0.0022226
1077.155,0.0022301
1079.827,0.0022298
1082.477,0.0022327
1085.156,0.0022284
1087.843,0.002226
1090.478,0.0022292
1093.154,0.0022396
1095.954,0.0022281
1098.533,0.0022255
1101.157,0.0022362
1103.884,0.0022373
1106.513,0.0022255
1109.153,0.0022327
1111.840,0.0022364
1114.516,0.0022344
1118.753,0.0022286
1121.489,0.0022341
1124.179,0.0022341
1126.820,0.0022263
1129.527,0.0022281
1132.191,0.0022307
1134.828,0.0022327
1137.483,0.0022234
1141.479,0.0022281
1144.156,0.0022237
1146.829,0.0022304
1149.478,0.002235
1152.157,0.002233
1154.814,0.0022272
1157.477,0.0022327
1160.169,0.0022362
1162.804,0.0022359
1165.479,0.0022301
1169.465,0.0022347
1172.159,0.0022312
1174.829,0.0022307
1177.476,0.0022428
1180.151,0.0022298
1182.827,0.002226
1185.484,0.0022353
1188.100,0.0022356
1190.861,0.0022232
1193.468,0.0022278
1196.256,0.0022318
1198.827,0.0022388
1201.478,0.0022258
1204.152,0.0022281
1208.154,0.0022272
1210.828,0.0022295
1213.479,0.0022327
1219.647,0.0022315
1226.658,0.0022321
1230.487,0.0022272
1233.164,0.0022356
1236.005,0.0022344
1238.851,0.0022295
1241.497,0.0022362
1244.176,0.0022321
1246.878,0.0022281
1249.505,0.0022362
1252.150,0.0022284
1254.856,0.0022246
1257.501,0.0022263
1260.174,0.0022338
1263.176,0.0022312
1267.477,0.0022318
1270.136,0.0022312
1273.189,0.002224
1275.932,0.0022327
1278.500,0.0022382
1281.154,0.0022393
1283.855,0.0022298
1286.525,0.0022295
1289.803,0.0022336
1292.500,0.0022286
1295.177,0.0022327
1297.922,0.002235
1300.502,0.0022344
1303.176,0.0022304
1306.527,0.0022312
1309.178,0.0022347
1311.832,0.0022237
1314.507,0.0022292
1317.378,0.0022379
1320.118,0.0022353
1323.151,0.0022284
1325.913,0.0022324
1328.814,0.0022275
1331.488,0.0022338
1334.165,0.0022298
1336.833,0.0022321
1339.487,0.0022344
1342.128,0.0022393
1344.802,0.0022385
1347.477,0.0022249
1350.150,0.0022301
1352.794,0.0022327
1356.130,0.0022272
1358.805,0.0022312
1361.478,0.0022336
1364.126,0.0022284
1368.155,0.0022359
1370.813,0.0022208
1373.478,0.0022263
1376.128,0.0022324
1378.802,0.0022362
1381.481,0.002233
1384.125,0.0022286
1386.816,0.0022281
1389.516,0.0022327
1392.130,0.0022382
1395.104,0.002224
1397.804,0.0022278
1400.455,0.0022327
1403.122,0.0022278
1405.907,0.0022364
1408.491,0.0022298
1411.129,0.0022341
1413.804,0.0022341
1420.220,0.0022327
1422.803,0.0022333
1425.452,0.0022393
1428.123,0.0022379
1430.804,0.0022197
1433.452,0.0022353
1436.119,0.0022347
1439.475,0.0022295
1442.129,0.0022382
1444.800,0.002237
1447.453,0.002222
1450.128,0.0022307
1452.794,0.0022364
1456.146,0.0022249
1458.804,0.0022356
1461.653,0.0022318
1464.128,0.0022333
1468.103,0.0022269
1470.798,0.0022278
1473.460,0.0022234
1476.127,0.0022362
1478.803,0.0022318
1481.451,0.0022194
1484.126,0.0022362
1486.812,0.0022315
1489.521,0.0022347
1492.128,0.0022243
1494.804,0.0022243
1497.478,0.0022318
1500.133,0.0022347
1502.804,0.0022252
1505.904,0.0022237
1508.452,0.0022281
1511.132,0.0022359
1513.803,0.0022269
1516.728,0.0022206
1519.444,0.0022289
1522.512,0.0022258
1525.128,0.0022263
1527.803,0.0022338
1530.477,0.0022278
1533.130,0.002226
1535.956,0.0022232
1538.480,0.0022298
1541.131,0.0022327
1543.804,0.002231
1546.476,0.0022258
1549.141,0.002226
1551.801,0.0022379
1554.471,0.0022336
1557.128,0.0022234
1559.806,0.002231
1562.455,0.0022321
1565.123,0.0022284
1569.954,0.0022208
1572.453,0.0022266
1575.123,0.0022327
1577.805,0.0022338
1580.454,0.0022307
1583.128,0.0022304
1585.931,0.002235
1588.454,0.0022356
1591.130,0.002237
1593.804,0.0022249
1596.578,0.0022281
1599.129,0.0022327
1601.806,0.0022281
1604.452,0.0022255
1607.128,0.0022304
1609.802,0.0022364
1612.458,0.0022312
1615.127,0.0022269
1621.280,0.002235
1623.804,0.002224
1626.455,0.0022379
1629.128,0.0022327
1631.801,0.0022226
1634.452,0.0022278
1637.128,0.0022338
1639.806,0.0022327
1642.454,0.0022295
1645.127,0.0022289
1647.793,0.0022549
1650.803,0.0022344
1653.451,0.0022312
1656.128,0.0022338
1658.804,0.0022338
1661.654,0.0022307
1664.493,0.0022214
1668.481,0.0022367
1671.128,0.0022252
1673.815,0.0022367
1676.454,0.0022385
1679.182,0.002222
1681.762,0.0022298
1684.454,0.0022359
1687.129,0.0022338
1689.804,0.0022255
1692.455,0.0022289
1695.141,0.0022422
1697.805,0.0022336
1700.452,0.0022249
1703.128,0.0022318
1705.877,0.0022321
1708.454,0.0022396
1711.119,0.0022203
1714.802,0.0022289
1718.978,0.0022321
1721.805,0.002224
1724.454,0.0022272
1727.120,0.0022362
1729.904,0.0022301
1732.451,0.0022237
1735.128,0.0022347
1737.801,0.0022318
1740.454,0.002233
1743.154,0.0022275
1745.903,0.0022281
1748.481,0.0022341
1751.129,0.0022356
1753.809,0.0022252
1756.454,0.0022237
1759.123,0.0022362
1761.807,0.0022379
1764.455,0.0022188
1768.505,0.0022344
1771.130,0.0022362
1773.807,0.0022304
1776.441,0.0022307
1779.116,0.0022359
1781.790,0.0022275
1784.439,0.0022298
1787.128,0.0022324
1789.794,0.0022347
1793.132,0.0022295
1795.929,0.0022373
1798.457,0.0022341
1801.131,0.0022289
1803.804,0.0022301
1806.446,0.0022344
1809.127,0.0022356
1811.802,0.0022373
1814.453,0.002226
1820.603,0.0022318
1823.451,0.0022312
1826.132,0.0022281
1828.778,0.0022295
1831.452,0.0022353
1834.102,0.0022396
1836.769,0.0022304
1839.452,0.0022263
1842.128,0.0022399
1844.802,0.002235
1847.453,0.0022382
1850.129,0.0022281
1852.831,0.0022304
1855.461,0.0022336
1858.105,0.0022362
1860.804,0.0022243
1863.503,0.0022318
1867.599,0.0022367
1870.107,0.0022289
1872.799,0.0022304
1875.447,0.0022281
1878.110,0.0022284
1880.798,0.0022341
1883.441,0.0022234
1886.445,0.0022364
1889.125,0.0022289
1891.796,0.0022298
1894.457,0.0022376
1897.137,0.0022338
1899.788,0.002231
1902.451,0.0022312
1905.096,0.0022347
1907.798,0.0022356
1910.448,0.0022272
1913.125,0.0022263
1915.875,0.0022344
1918.446,0.002239
1921.104,0.0022295
1923.773,0.0022272
1926.450,0.0022353
1929.146,0.0022367
1931.768,0.0022373
1934.445,0.0022258
1937.095,0.0022278
1939.771,0.0022318
1942.450,0.002239
1945.126,0.0022226
1947.740,0.0022266
1951.113,0.0022402
1953.771,0.0022286
1956.466,0.0022315
1959.096,0.0022333
1961.773,0.0022364
1964.458,0.0022278
1968.527,0.0022373
1971.116,0.002233
1973.805,0.0022338
1976.453,0.0022362
1979.069,0.0022333
1981.784,0.0022275
1984.452,0.0022385
1987.115,0.0022315
1989.771,0.0022266
1992.447,0.002231
1995.422,0.0022286
1999.135,0.0022356
2001.744,0.0022364
2007.459,0.0022382
2010.116,0.0022281
2012.786,0.0022315
2015.466,0.0022341
2021.830,0.0022376
2024.445,0.0022359
2027.079,0.002235
2029.781,0.002235
2032.447,0.0022258
2035.079,0.0022359
2037.780,0.0022347
2040.444,0.0022338
2043.091,0.0022307
2045.871,0.0022292
2048.447,0.0022301
2051.099,0.0022364
2053.821,0.0022243
2056.478,0.0022318
2059.100,0.002239
2061.825,0.0022275
2064.431,0.0022292
2068.444,0.002231
2071.081,0.0022237
2073.754,0.0022258
2076.427,0.0022376
2079.074,0.0022373
2081.750,0.0022232
2084.429,0.0022362
2087.077,0.0022396
2089.767,0.002237
2092.443,0.0022284
2095.102,0.0022315
2097.775,0.0022344
2100.442,0.0022382
2103.082,0.0022252
2105.868,0.0022338
2108.432,0.0022341
2111.105,0.0022304
2113.759,0.0022255
2116.540,0.0022344
2119.084,0.0022353
2121.752,0.002235
2124.419,0.0022246
2127.073,0.0022327
2129.762,0.0022301
2132.432,0.0022356
2135.080,0.0022304
2137.753,0.0022315
2140.440,0.0022362
2143.095,0.0022367
2145.868,0.0022105
2148.463,0.0022295
2151.092,0.0022333
2153.758,0.0022338
2156.443,0.0022318
2159.092,0.0022341
2161.762,0.0022312
2164.438,0.0022341
2168.566,0.0022307
2171.090,0.0022263
2173.764,0.0022376
2176.432,0.0022289
2179.089,0.0022252
2181.775,0.0022367
2184.470,0.0022367
2187.097,0.0022289
2189.761,0.0022312
2192.426,0.0022362
2195.106,0.0022442
2197.754,0.0022258
2200.424,0.0022249
2203.071,0.0022353
2205.879,0.0022307
2208.451,0.0022206
2211.078,0.0022278
2213.776,0.0022344
2219.911,0.0022385
2222.767,0.0022278
2225.465,0.0022376
2228.086,0.0022347
2230.773,0.002231
2233.465,0.0022301
2236.249,0.0022347
2238.776,0.002233
2241.439,0.0022373
2244.105,0.0022272
2246.786,0.0022255
2249.443,0.0022362
2252.082,0.0022379
2254.746,0.0022237
2257.419,0.0022356
2260.129,0.0022362
2262.855,0.0022318
2265.447,0.0022353
2269.470,0.0022318
2272.099,0.002226
2274.776,0.0022286
2277.465,0.0022338
2280.122,0.002235
2282.777,0.0022338
2285.462,0.0022278
2288.166,0.0022405
2290.780,0.0022344
2293.462,0.0022344
2296.208,0.0022249
2298.763,0.0022255
2301.448,0.0022399
2304.095,0.0022341
2306.771,0.0022333
2309.447,0.0022324
2312.065,0.0022367
2314.769,0.002235
2318.918,0.0022243
2321.443,0.0022318
2324.074,0.0022295
2326.770,0.0022393
2329.457,0.0022292
2332.063,0.0022275
2334.739,0.0022263
2337.427,0.002237
2340.094,0.0022359
2342.746,0.0022249
2345.445,0.0022258
2348.092,0.0022333
2350.769,0.0022396
2353.440,0.0022255
2356.097,0.002235
2358.778,0.0022347
2361.448,0.0022252
2364.100,0.0022275
2368.079,0.0022347
2370.778,0.0022295
2373.450,0.0022367
2376.105,0.0022341
2378.776,0.0022255
2381.452,0.0022344
2384.100,0.0022385
2386.777,0.0022226
2389.451,0.0022286
2392.103,0.002237
2394.950,0.0022341
2397.776,0.0022344
2400.451,0.0022405
2403.100,0.0022312
2405.836,0.0022312
2408.451,0.0022373
2411.102,0.0022353
2413.781,0.002224
2419.930,0.002233
2422.453,0.0022255
2425.102,0.0022289
2427.784,0.0022347
2430.452,0.0022336
2433.113,0.0022367
2435.876,0.0022295
2438.460,0.0022364
2441.101,0.0022385
2443.790,0.0022336
2446.451,0.0022203
2449.103,0.002235
2451.737,0.002237
2454.433,0.0022298
2457.091,0.0022359
2459.778,0.0022281
2462.479,0.0022324
2465.104,0.0022338
2469.208,0.0022321
2471.780,0.0022408
2474.454,0.0022278
2477.102,0.0022289
2479.777,0.0022286
2482.453,0.0022338
2485.101,0.0022304
2487.781,0.0022318
2490.463,0.0022341
2493.103,0.0022385
2495.877,0.0022249
2498.483,0.0022289
2501.102,0.0022324
2503.853,0.0022367
2506.454,0.0022312
2509.103,0.0022373
2511.778,0.0022359
2514.453,0.0022338
2517.455,0.0022367
2520.109,0.0022333
2522.779,0.0022292
2525.455,0.0022304
2528.303,0.0022281
2531.101,0.0022333
2533.793,0.0022385
2536.454,0.002239
2539.103,0.0022266
2541.782,0.0022278
2544.453,0.0022367
2547.100,0.002235
2549.755,0.0022217
2552.452,0.0022304
2555.103,0.0022301
2557.753,0.0022362
2560.452,0.0022258
2563.103,0.0022353
2565.855,0.0022382
2570.452,0.0022344
2573.101,0.0022318
2575.851,0.0022295
2578.449,0.0022408
2581.085,0.002235
2583.779,0.0022324
2586.452,0.0022376
2589.077,0.0022336
2591.748,0.0022333
2594.451,0.0022341
2597.229,0.0022344
2599.752,0.0022379
2602.453,0.0022396
2605.076,0.0022223
2607.784,0.0022388
2610.455,0.0022356
2613.079,0.0022344
2615.853,0.0022211
2622.103,0.0022318
2625.481,0.0022359
2628.450,0.0022341
2631.077,0.0022327
2633.777,0.0022382
2636.453,0.0022252
2639.103,0.0022278
2641.754,0.0022312
2644.451,0.0022324
2647.082,0.0022275
2649.759,0.0022367
2652.453,0.0022373
2655.079,0.0022333
2657.740,0.0022347
2660.436,0.0022275
2663.113,0.0022324
2665.841,0.0022356
2669.751,0.0022327
2672.462,0.0022321
2675.084,0.002231
2677.775,0.0022367
2680.451,0.002233
2683.078,0.002235
2685.850,0.0022431
2688.499,0.0022263
2691.077,0.0022318
2693.754,0.0022385
2696.451,0.0022338
2699.076,0.0022272
2701.752,0.0022298
2704.484,0.0022364
2707.100,0.0022336
2709.751,0.0022295
2712.450,0.0022336
2715.081,0.0022338
2717.882,0.0022292
2720.448,0.0022232
2723.076,0.0022318
2725.852,0.0022327
2728.750,0.0022471
2731.452,0.0022364
2734.078,0.0022281
2736.751,0.0022281
2739.455,0.0022364
2742.076,0.0022385
2744.752,0.0022243
2747.449,0.002231
2750.076,0.0022376
2752.761,0.0022341
2755.450,0.0022286
2758.075,0.0022324
2760.754,0.0022347
2763.452,0.0022359
2767.554,0.0022304
2770.076,0.0022301
2772.749,0.0022284
2775.451,0.0022344
2778.076,0.0022347
2780.752,0.0022333
2783.449,0.0022275
2786.090,0.0022364
2788.751,0.0022341
2791.451,0.0022405
2794.076,0.002226
2796.899,0.0022292
2799.450,0.0022388
2802.077,0.0022353
2804.751,0.0022281
2807.451,0.0022315
2810.080,0.002231
2812.792,0.0022376
2815.451,0.0022278
2821.552,0.002237
2824.077,0.0022263
2826.752,0.0022301
2829.450,0.0022373
2832.075,0.0022353
2834.751,0.0022275
2837.451,0.002226
2840.076,0.002233
2842.752,0.002231
2845.449,0.0022275
2848.079,0.0022344
2850.751,0.002239
2853.450,0.0022338
2856.075,0.0022362
2858.753,0.002231
2861.605,0.0022292
2864.449,0.0022292
2868.451,0.002237
2871.076,0.0022295
2873.759,0.002237
2876.452,0.0022321
2879.077,0.0022312
2881.742,0.0022341
2884.451,0.0022359
2887.077,0.002226
2889.765,0.0022269
2892.460,0.0022347
2895.174,0.0022341
2897.776,0.0022336
2900.450,0.0022275
2903.090,0.002233
2905.941,0.0022336
2908.744,0.0022408
2911.448,0.0022356
2914.076,0.0022249
2918.256,0.0022333
2920.753,0.0022252
2923.449,0.0022336
2926.078,0.0022367
2928.780,0.0022318
2931.456,0.0022234
2934.075,0.0022324
2936.751,0.0022318
2939.450,0.0022408
2942.067,0.0022284
2944.738,0.0022318
2947.436,0.0022321
2950.063,0.0022364
2952.752,0.0022272
2955.448,0.0022344
2958.086,0.0022364
2960.752,0.0022324
2963.450,0.0022255
2967.451,0.002237
2970.078,0.002233
2972.827,0.0022272
2975.451,0.0022364
2978.077,0.0022289
2980.751,0.0022327
2983.451,0.0022359
2986.078,0.002235
2988.777,0.0022304
2991.440,0.0022318
2994.076,0.0022344
2996.875,0.0022341
2999.451,0.0022298
3002.073,0.0022373
3004.753,0.0022373
3007.451,0.0022399
3010.090,0.0022292
3012.750,0.0022295
3015.452,0.0022373
3021.573,0.0022379
3024.450,0.0022298
3027.079,0.0022367
3029.751,0.0022321
3032.451,0.0022278
3035.075,0.0022266
3037.787,0.0022359
3040.451,0.0022408
3043.080,0.0022373
3045.847,0.0022266
3048.453,0.0022364
3051.077,0.0022356
3053.748,0.0022275
3056.450,0.0022272
3059.075,0.0022347
3061.777,0.0022338
3064.451,0.002233
3068.552,0.002237
3071.074,0.0022362
3073.751,0.0022338
3076.450,0.0022327
3079.076,0.0022327
3081.751,0.0022373
3084.453,0.0022353
3087.088,0.0022324
3089.753,0.0022373
3092.450,0.0022359
3095.078,0.0022286
3097.751,0.0022278
3100.489,0.0022411
3103.065,0.0022269
3105.851,0.0022298
3108.451,0.0022321
3111.078,0.0022324
3113.751,0.0022353
3116.552,0.0022353
3119.076,0.0022353
3121.752,0.0022338
3124.449,0.0022336
3127.076,0.0022307
3129.775,0.0022315
3132.453,0.0022356
3135.079,0.0022373
3137.752,0.0022272
3140.450,0.0022341
3143.076,0.0022379
3145.840,0.0022362
3148.451,0.0022315
3151.078,0.0022307
3153.755,0.002233
3156.453,0.0022347
3159.077,0.0022307
3161.793,0.0022281
3164.454,0.0022347
3168.451,0.0022312
3171.077,0.0022405
3173.826,0.0022336
3176.504,0.0022286
3179.054,0.0022327
3181.730,0.0022353
3184.453,0.0022318
3187.082,0.0022272
3189.760,0.0022367
3192.461,0.0022367
3195.469,0.0022385
3198.099,0.0022362
3200.745,0.0022289
3203.471,0.0022252
3206.130,0.0022431
3208.753,0.0022385
3211.479,0.0022232
3214.099,0.0022304
3220.523,0.0022362
3223.098,0.0022341
3225.856,0.0022312
3228.478,0.0022341
3231.078,0.0022336
3233.773,0.0022388
3236.477,0.0022278
3239.074,0.002231
3241.853,0.002233
3244.476,0.0022292
3247.147,0.0022234
3249.771,0.0022364
3252.478,0.0022347
3255.151,0.002233
3258.078,0.0022457
3260.755,0.0022362
3263.777,0.0022194
3267.824,0.0022281
3270.480,0.0022289
3273.074,0.0022353
3275.847,0.0022379
3278.482,0.0022278
3281.105,0.002248
3283.772,0.002237
3286.496,0.0022393
3289.061,0.0022263
3291.734,0.0022353
3294.453,0.0022356
3297.091,0.0022301
3299.728,0.0022298
3302.452,0.0022321
3305.075,0.0022333
3307.826,0.0022388
3310.463,0.0022295
3313.050,0.0022269
3315.826,0.0022359
3318.452,0.002239
3321.050,0.0022298
3323.727,0.0022281
3326.450,0.0022318
3329.151,0.0022304
3331.725,0.0022266
3334.446,0.0022307
3337.050,0.0022356
3339.754,0.0022385
3342.458,0.0022275
3345.052,0.0022356
3347.726,0.0022362
3350.485,0.0022411
3353.051,0.0022252
3355.827,0.0022269
3358.449,0.0022341
3361.051,0.0022388
3363.724,0.0022229
3367.826,0.0022333
3370.452,0.0022258
3373.055,0.0022362
3375.833,0.002239
3378.449,0.0022249
3381.051,0.0022249
3383.736,0.0022382
3386.452,0.002235
3389.055,0.0022237
3391.727,0.0022307
3394.451,0.0022341
3397.050,0.0022292
3399.726,0.0022295
3402.461,0.0022286
3405.054,0.0022321
3407.726,0.0022327
3410.449,0.0022333
3413.055,0.0022234
3415.813,0.0022347
3421.725,0.0022255
3424.451,0.0022364
3427.054,0.002237
3429.723,0.002231
3432.450,0.0022362
3435.053,0.0022315
3437.726,0.002231
3440.452,0.0022304
3443.056,0.0022286
3445.826,0.0022284
3448.451,0.002233
3451.053,0.0022347
3453.725,0.0022321
3456.449,0.0022344
3459.055,0.0022567
3461.750,0.002231
3464.451,0.0022301
3468.452,0.0022393
3471.051,0.0022298
3473.725,0.0022362
3476.450,0.0022353
3479.052,0.0022359
3481.727,0.0022336
3484.452,0.0022356
3487.056,0.0022338
3489.726,0.0022324
3492.484,0.0022292
3495.451,0.0022275
3498.052,0.0022289
3500.727,0.0022364
3503.452,0.0022388
3506.050,0.0022301
3508.826,0.002237
3511.450,0.0022379
3514.050,0.0022327
3518.351,0.0022307
3521.051,0.0022341
3523.730,0.0022376
3526.449,0.0022307
3529.151,0.002231
3531.724,0.0022353
3534.478,0.0022399
3537.121,0.0022249
3539.757,0.0022258
3542.452,0.0022356
3545.050,0.0022362
3547.729,0.0022312
3550.453,0.0022341
3553.050,0.0022356
3555.786,0.0022359
3558.452,0.0022298
3561.051,0.002235
3563.734,0.0022327
3568.355,0.0022422
3571.044,0.0022362
3573.730,0.0022258
3576.504,0.0022367
3579.052,0.0022318
3581.732,0.0022411
3584.451,0.002231
3587.047,0.0022353
3589.726,0.002237
3592.452,0.0022396
3595.151,0.0022252
3597.754,0.0022318
3600.454,0.0022382
3603.046,0.0022405
3605.837,0.002224
3608.450,0.0022364
3611.051,0.0022353
3613.739,0.0022362
3619.886,0.0022263
3622.725,0.0022341
3625.450,0.0022408
3628.050,0.0022263
3630.726,0.0022324
3633.450,0.0022399
3636.055,0.0022295
3639.053,0.0022396
3641.726,0.0022292
3644.452,0.0022289
3647.051,0.0022373
3649.698,0.002237
3652.451,0.0022312
3655.053,0.0022284
3657.727,0.0022272
3660.453,0.0022272
3663.152,0.0022278
3665.828,0.0022217
3669.729,0.0022151
3672.448,0.0022171
3675.052,0.0022206
