Programme...:	MICH
Date........:	   202021-04-
Heure.......:	     6 17:49:
Colonnes....:	            3
Lignes......:	         1356
Décalage....:	           17
Commentaires:	-200 a 200 microns, 3 micro-pas, 80 ms

P.abs.i.(mp):	 1.4991800E+5	P.cal.i.(µm):	-2.0151328E+2	V_min___(mV):	 1.0589399E+6	
P.abs.f.(mp):	 1.5398300E+5	P.cal.f.(µm):	 2.0181094E+2	V_max___(mV):	 2.3720078E+5	
Nbre_de_pts_:	 1.3560000E+3	Délai___(ms):	 8.0000000E+1	Calibration_:	 1.0000000E+0	
Source......:	halogene blanche	
Filtre......:	jaune	
Détecteur...:	si	
Éch._du_pico:		
Temps___(ms):	Pos.cal.(µm):	Tension_(mV):	
 2.4280620E+6	-2.0151328E+2	 6.3483149E+2	
 2.4281420E+6	-2.0121562E+2	 6.3468492E+2	
 2.4282220E+6	-2.0091797E+2	 6.3453835E+2	
 2.4283020E+6	-2.0062031E+2	 6.3470936E+2	
 2.4283820E+6	-2.0032266E+2	 6.3448954E+2	
 2.4284620E+6	-2.0002500E+2	 6.3451397E+2	
 2.4285420E+6	-1.9972734E+2	 6.3463610E+2	
 2.4286220E+6	-1.9942969E+2	 6.3429409E+2	
 2.4287020E+6	-1.9913203E+2	 6.3456279E+2	
 2.4287820E+6	-1.9883437E+2	 6.3439184E+2	
 2.4288620E+6	-1.9853672E+2	 6.3446510E+2	
 2.4289420E+6	-1.9823906E+2	 6.3475823E+2	
 2.4290220E+6	-1.9794141E+2	 6.3480705E+2	
 2.4291020E+6	-1.9764375E+2	 6.3456279E+2	
 2.4291820E+6	-1.9734609E+2	 6.3434297E+2	
 2.4292620E+6	-1.9704844E+2	 6.3441622E+2	
 2.4293420E+6	-1.9675078E+2	 6.3473380E+2	
 2.4294220E+6	-1.9645313E+2	 6.3456279E+2	
 2.4295020E+6	-1.9615547E+2	 6.3483149E+2	
 2.4295820E+6	-1.9585781E+2	 6.3461167E+2	
 2.4296620E+6	-1.9556016E+2	 6.3463610E+2	
 2.4297420E+6	-1.9526250E+2	 6.3444066E+2	
 2.4298220E+6	-1.9496484E+2	 6.3444066E+2	
 2.4299020E+6	-1.9466719E+2	 6.3434297E+2	
 2.4299820E+6	-1.9436953E+2	 6.3448954E+2	
 2.4300620E+6	-1.9407187E+2	 6.3429409E+2	
 2.4301420E+6	-1.9377422E+2	 6.3466048E+2	
 2.4302220E+6	-1.9347656E+2	 6.3468492E+2	
 2.4303020E+6	-1.9317891E+2	 6.3426971E+2	
 2.4303820E+6	-1.9288125E+2	 6.3439184E+2	
 2.4304620E+6	-1.9258359E+2	 6.3436741E+2	
 2.4305420E+6	-1.9228594E+2	 6.3473380E+2	
 2.4306220E+6	-1.9198828E+2	 6.3419640E+2	
 2.4307020E+6	-1.9169062E+2	 6.3451397E+2	
 2.4307820E+6	-1.9139297E+2	 6.3424528E+2	
 2.4308620E+6	-1.9109531E+2	 6.3451397E+2	
 2.4309420E+6	-1.9079766E+2	 6.3473380E+2	
 2.4310220E+6	-1.9050000E+2	 6.3441622E+2	
 2.4311020E+6	-1.9020234E+2	 6.3458723E+2	
 2.4311820E+6	-1.8990469E+2	 6.3461167E+2	
 2.4312620E+6	-1.8960703E+2	 6.3480705E+2	
 2.4313420E+6	-1.8930937E+2	 6.3483149E+2	
 2.4314220E+6	-1.8901172E+2	 6.3478261E+2	
 2.4315020E+6	-1.8871406E+2	 6.3463610E+2	
 2.4315820E+6	-1.8841641E+2	 6.3451397E+2	
 2.4316620E+6	-1.8811875E+2	 6.3463610E+2	
 2.4317420E+6	-1.8782109E+2	 6.3468492E+2	
 2.4318220E+6	-1.8752344E+2	 6.3473380E+2	
 2.4319020E+6	-1.8722578E+2	 6.3461167E+2	
 2.4319820E+6	-1.8692812E+2	 6.3458723E+2	
 2.4320620E+6	-1.8663047E+2	 6.3461167E+2	
 2.4321420E+6	-1.8633281E+2	 6.3463610E+2	
 2.4322220E+6	-1.8603516E+2	 6.3502687E+2	
 2.4323020E+6	-1.8573750E+2	 6.3473380E+2	
 2.4323820E+6	-1.8543984E+2	 6.3456279E+2	
 2.4324620E+6	-1.8514219E+2	 6.3446510E+2	
 2.4325420E+6	-1.8484453E+2	 6.3470936E+2	
 2.4326220E+6	-1.8454688E+2	 6.3466048E+2	
 2.4327020E+6	-1.8424922E+2	 6.3473380E+2	
 2.4327820E+6	-1.8395156E+2	 6.3441622E+2	
 2.4328620E+6	-1.8365391E+2	 6.3439184E+2	
 2.4329420E+6	-1.8335625E+2	 6.3480705E+2	
 2.4330220E+6	-1.8305859E+2	 6.3470936E+2	
 2.4331020E+6	-1.8276094E+2	 6.3441622E+2	
 2.4331820E+6	-1.8246328E+2	 6.3426971E+2	
 2.4332620E+6	-1.8216562E+2	 6.3436741E+2	
 2.4333420E+6	-1.8186797E+2	 6.3478261E+2	
 2.4334220E+6	-1.8157031E+2	 6.3461167E+2	
 2.4335020E+6	-1.8127266E+2	 6.3446510E+2	
 2.4335820E+6	-1.8097500E+2	 6.3429409E+2	
 2.4336620E+6	-1.8067734E+2	 6.3461167E+2	
 2.4337420E+6	-1.8037969E+2	 6.3490474E+2	
 2.4338220E+6	-1.8008203E+2	 6.3463610E+2	
 2.4339020E+6	-1.7978437E+2	 6.3448954E+2	
 2.4339820E+6	-1.7948672E+2	 6.3439184E+2	
 2.4340620E+6	-1.7918906E+2	 6.3441622E+2	
 2.4341420E+6	-1.7889141E+2	 6.3497806E+2	
 2.4342220E+6	-1.7859375E+2	 6.3463610E+2	
 2.4343020E+6	-1.7829609E+2	 6.3478261E+2	
 2.4343820E+6	-1.7799844E+2	 6.3448954E+2	
 2.4344620E+6	-1.7770078E+2	 6.3414758E+2	
 2.4345420E+6	-1.7740312E+2	 6.3446510E+2	
 2.4346220E+6	-1.7710547E+2	 6.3490474E+2	
 2.4347020E+6	-1.7680781E+2	 6.3419640E+2	
 2.4347820E+6	-1.7651016E+2	 6.3456279E+2	
 2.4348620E+6	-1.7621250E+2	 6.3453835E+2	
 2.4349420E+6	-1.7591484E+2	 6.3490474E+2	
 2.4350220E+6	-1.7561719E+2	 6.3473380E+2	
 2.4351020E+6	-1.7531953E+2	 6.3458723E+2	
 2.4351820E+6	-1.7502187E+2	 6.3470936E+2	
 2.4352620E+6	-1.7472422E+2	 6.3463610E+2	
 2.4353420E+6	-1.7442656E+2	 6.3492918E+2	
 2.4354220E+6	-1.7412891E+2	 6.3441622E+2	
 2.4355020E+6	-1.7383125E+2	 6.3470936E+2	
 2.4355820E+6	-1.7353359E+2	 6.3424528E+2	
 2.4356620E+6	-1.7323594E+2	 6.3451397E+2	
 2.4357420E+6	-1.7293828E+2	 6.3439184E+2	
 2.4358240E+6	-1.7264063E+2	 6.3424528E+2	
 2.4359040E+6	-1.7234297E+2	 6.3444066E+2	
 2.4359840E+6	-1.7204531E+2	 6.3439184E+2	
 2.4360640E+6	-1.7174766E+2	 6.3409871E+2	
 2.4361440E+6	-1.7145000E+2	 6.3458723E+2	
 2.4362240E+6	-1.7115234E+2	 6.3404983E+2	
 2.4363040E+6	-1.7085469E+2	 6.3424528E+2	
 2.4363840E+6	-1.7055703E+2	 6.3434297E+2	
 2.4364640E+6	-1.7025937E+2	 6.3422084E+2	
 2.4365440E+6	-1.6996172E+2	 6.3453835E+2	
 2.4366240E+6	-1.6966406E+2	 6.3414758E+2	
 2.4367040E+6	-1.6936641E+2	 6.3441622E+2	
 2.4367840E+6	-1.6906875E+2	 6.3426971E+2	
 2.4368640E+6	-1.6877109E+2	 6.3458723E+2	
 2.4369440E+6	-1.6847344E+2	 6.3478261E+2	
 2.4370240E+6	-1.6817578E+2	 6.3468492E+2	
 2.4371040E+6	-1.6787812E+2	 6.3461167E+2	
 2.4371840E+6	-1.6758047E+2	 6.3422084E+2	
 2.4372640E+6	-1.6728281E+2	 6.3422084E+2	
 2.4373440E+6	-1.6698516E+2	 6.3475823E+2	
 2.4374240E+6	-1.6668750E+2	 6.3490474E+2	
 2.4375040E+6	-1.6638984E+2	 6.3419640E+2	
 2.4375840E+6	-1.6609219E+2	 6.3434297E+2	
 2.4376640E+6	-1.6579453E+2	 6.3448954E+2	
 2.4377440E+6	-1.6549687E+2	 6.3497806E+2	
 2.4378240E+6	-1.6519922E+2	 6.3478261E+2	
 2.4379040E+6	-1.6490156E+2	 6.3468492E+2	
 2.4379840E+6	-1.6460391E+2	 6.3453835E+2	
 2.4380640E+6	-1.6430625E+2	 6.3424528E+2	
 2.4381440E+6	-1.6400859E+2	 6.3448954E+2	
 2.4382240E+6	-1.6371094E+2	 6.3404983E+2	
 2.4383040E+6	-1.6341328E+2	 6.3478261E+2	
 2.4383840E+6	-1.6311562E+2	 6.3444066E+2	
 2.4384640E+6	-1.6281797E+2	 6.3439184E+2	
 2.4385440E+6	-1.6252031E+2	 6.3461167E+2	
 2.4386240E+6	-1.6222266E+2	 6.3444066E+2	
 2.4387040E+6	-1.6192500E+2	 6.3456279E+2	
 2.4387840E+6	-1.6162734E+2	 6.3439184E+2	
 2.4388640E+6	-1.6132969E+2	 6.3456279E+2	
 2.4389440E+6	-1.6103203E+2	 6.3490474E+2	
 2.4390250E+6	-1.6073438E+2	 6.3458723E+2	
 2.4391050E+6	-1.6043672E+2	 6.3453835E+2	
 2.4391850E+6	-1.6013906E+2	 6.3451397E+2	
 2.4392650E+6	-1.5984141E+2	 6.3426971E+2	
 2.4393450E+6	-1.5954375E+2	 6.3448954E+2	
 2.4394270E+6	-1.5924609E+2	 6.3417196E+2	
 2.4395070E+6	-1.5894844E+2	 6.3466048E+2	
 2.4395870E+6	-1.5865078E+2	 6.3436741E+2	
 2.4396670E+6	-1.5835312E+2	 6.3446510E+2	
 2.4397470E+6	-1.5805547E+2	 6.3426971E+2	
 2.4398270E+6	-1.5775781E+2	 6.3446510E+2	
 2.4399070E+6	-1.5746016E+2	 6.3458723E+2	
 2.4399870E+6	-1.5716250E+2	 6.3456279E+2	
 2.4400670E+6	-1.5686484E+2	 6.3424528E+2	
 2.4401470E+6	-1.5656719E+2	 6.3458723E+2	
 2.4402270E+6	-1.5626953E+2	 6.3478261E+2	
 2.4403070E+6	-1.5597187E+2	 6.3458723E+2	
 2.4403870E+6	-1.5567422E+2	 6.3458723E+2	
 2.4404670E+6	-1.5537656E+2	 6.3436741E+2	
 2.4405470E+6	-1.5507891E+2	 6.3441622E+2	
 2.4406270E+6	-1.5478125E+2	 6.3429409E+2	
 2.4407070E+6	-1.5448359E+2	 6.3458723E+2	
 2.4407870E+6	-1.5418594E+2	 6.3448954E+2	
 2.4408670E+6	-1.5388828E+2	 6.3414758E+2	
 2.4409470E+6	-1.5359062E+2	 6.3434297E+2	
 2.4410270E+6	-1.5329297E+2	 6.3483149E+2	
 2.4411070E+6	-1.5299531E+2	 6.3444066E+2	
 2.4411870E+6	-1.5269766E+2	 6.3417196E+2	
 2.4412670E+6	-1.5240000E+2	 6.3434297E+2	
 2.4413470E+6	-1.5210234E+2	 6.3431853E+2	
 2.4414270E+6	-1.5180469E+2	 6.3470936E+2	
 2.4415090E+6	-1.5150703E+2	 6.3431853E+2	
 2.4415890E+6	-1.5120937E+2	 6.3424528E+2	
 2.4416690E+6	-1.5091172E+2	 6.3426971E+2	
 2.4417490E+6	-1.5061406E+2	 6.3424528E+2	
 2.4418290E+6	-1.5031641E+2	 6.3473380E+2	
 2.4419090E+6	-1.5001875E+2	 6.3431853E+2	
 2.4419890E+6	-1.4972109E+2	 6.3417196E+2	
 2.4420690E+6	-1.4942344E+2	 6.3429409E+2	
 2.4421490E+6	-1.4912578E+2	 6.3444066E+2	
 2.4422290E+6	-1.4882813E+2	 6.3461167E+2	
 2.4423090E+6	-1.4853047E+2	 6.3402545E+2	
 2.4423890E+6	-1.4823281E+2	 6.3451397E+2	
 2.4424690E+6	-1.4793516E+2	 6.3434297E+2	
 2.4425490E+6	-1.4763750E+2	 6.3404983E+2	
 2.4426290E+6	-1.4733984E+2	 6.3441622E+2	
 2.4427090E+6	-1.4704219E+2	 6.3475823E+2	
 2.4427890E+6	-1.4674453E+2	 6.3456279E+2	
 2.4428690E+6	-1.4644688E+2	 6.3417196E+2	
 2.4429490E+6	-1.4614922E+2	 6.3429409E+2	
 2.4430290E+6	-1.4585156E+2	 6.3480705E+2	
 2.4431090E+6	-1.4555391E+2	 6.3495362E+2	
 2.4431890E+6	-1.4525625E+2	 6.3434297E+2	
 2.4432690E+6	-1.4495859E+2	 6.3453835E+2	
 2.4433490E+6	-1.4466094E+2	 6.3456279E+2	
 2.4434290E+6	-1.4436328E+2	 6.3480705E+2	
 2.4435090E+6	-1.4406562E+2	 6.3434297E+2	
 2.4435890E+6	-1.4376797E+2	 6.3453835E+2	
 2.4436690E+6	-1.4347031E+2	 6.3453835E+2	
 2.4437490E+6	-1.4317266E+2	 6.3431853E+2	
 2.4438290E+6	-1.4287500E+2	 6.3488036E+2	
 2.4439090E+6	-1.4257734E+2	 6.3424528E+2	
 2.4439890E+6	-1.4227969E+2	 6.3434297E+2	
 2.4440690E+6	-1.4198203E+2	 6.3441622E+2	
 2.4441490E+6	-1.4168437E+2	 6.3441622E+2	
 2.4442290E+6	-1.4138672E+2	 6.3458723E+2	
 2.4443090E+6	-1.4108906E+2	 6.3451397E+2	
 2.4443890E+6	-1.4079141E+2	 6.3429409E+2	
 2.4444690E+6	-1.4049375E+2	 6.3451397E+2	
 2.4445490E+6	-1.4019609E+2	 6.3458723E+2	
 2.4446290E+6	-1.3989844E+2	 6.3468492E+2	
 2.4447090E+6	-1.3960078E+2	 6.3434297E+2	
 2.4447890E+6	-1.3930312E+2	 6.3470936E+2	
 2.4448690E+6	-1.3900547E+2	 6.3436741E+2	
 2.4449490E+6	-1.3870781E+2	 6.3461167E+2	
 2.4450290E+6	-1.3841016E+2	 6.3473380E+2	
 2.4451090E+6	-1.3811250E+2	 6.3453835E+2	
 2.4451890E+6	-1.3781484E+2	 6.3444066E+2	
 2.4452690E+6	-1.3751719E+2	 6.3409871E+2	
 2.4453490E+6	-1.3721953E+2	 6.3453835E+2	
 2.4454290E+6	-1.3692188E+2	 6.3461167E+2	
 2.4455090E+6	-1.3662422E+2	 6.3404983E+2	
 2.4455890E+6	-1.3632656E+2	 6.3439184E+2	
 2.4456690E+6	-1.3602891E+2	 6.3431853E+2	
 2.4457490E+6	-1.3573125E+2	 6.3453835E+2	
 2.4458290E+6	-1.3543359E+2	 6.3492918E+2	
 2.4459090E+6	-1.3513594E+2	 6.3456279E+2	
 2.4459890E+6	-1.3483828E+2	 6.3424528E+2	
 2.4460690E+6	-1.3454063E+2	 6.3417196E+2	
 2.4461490E+6	-1.3424297E+2	 6.3441622E+2	
 2.4462290E+6	-1.3394531E+2	 6.3453835E+2	
 2.4463090E+6	-1.3364766E+2	 6.3463610E+2	
 2.4463890E+6	-1.3335000E+2	 6.3444066E+2	
 2.4464690E+6	-1.3305234E+2	 6.3439184E+2	
 2.4465490E+6	-1.3275469E+2	 6.3434297E+2	
 2.4466290E+6	-1.3245703E+2	 6.3441622E+2	
 2.4467090E+6	-1.3215937E+2	 6.3456279E+2	
 2.4467890E+6	-1.3186172E+2	 6.3429409E+2	
 2.4468690E+6	-1.3156406E+2	 6.3441622E+2	
 2.4469490E+6	-1.3126641E+2	 6.3466048E+2	
 2.4470290E+6	-1.3096875E+2	 6.3463610E+2	
 2.4471090E+6	-1.3067109E+2	 6.3495362E+2	
 2.4471890E+6	-1.3037344E+2	 6.3451397E+2	
 2.4472690E+6	-1.3007578E+2	 6.3468492E+2	
 2.4473490E+6	-1.2977812E+2	 6.3480705E+2	
 2.4474290E+6	-1.2948047E+2	 6.3478261E+2	
 2.4475090E+6	-1.2918281E+2	 6.3468492E+2	
 2.4475890E+6	-1.2888516E+2	 6.3429409E+2	
 2.4476690E+6	-1.2858750E+2	 6.3422084E+2	
 2.4477490E+6	-1.2828984E+2	 6.3451397E+2	
 2.4478290E+6	-1.2799219E+2	 6.3468492E+2	
 2.4479090E+6	-1.2769453E+2	 6.3412315E+2	
 2.4479890E+6	-1.2739687E+2	 6.3429409E+2	
 2.4480690E+6	-1.2709922E+2	 6.3417196E+2	
 2.4481490E+6	-1.2680156E+2	 6.3453835E+2	
 2.4482290E+6	-1.2650391E+2	 6.3500249E+2	
 2.4483090E+6	-1.2620625E+2	 6.3461167E+2	
 2.4483890E+6	-1.2590859E+2	 6.3441622E+2	
 2.4484690E+6	-1.2561094E+2	 6.3451397E+2	
 2.4485490E+6	-1.2531328E+2	 6.3453835E+2	
 2.4486290E+6	-1.2501563E+2	 6.3458723E+2	
 2.4487090E+6	-1.2471797E+2	 6.3451397E+2	
 2.4487890E+6	-1.2442031E+2	 6.3429409E+2	
 2.4488690E+6	-1.2412266E+2	 6.3439184E+2	
 2.4489490E+6	-1.2382500E+2	 6.3468492E+2	
 2.4490290E+6	-1.2352734E+2	 6.3444066E+2	
 2.4491090E+6	-1.2322969E+2	 6.3431853E+2	
 2.4491890E+6	-1.2293203E+2	 6.3434297E+2	
 2.4492690E+6	-1.2263437E+2	 6.3412315E+2	
 2.4493490E+6	-1.2233672E+2	 6.3480705E+2	
 2.4494290E+6	-1.2203906E+2	 6.3480705E+2	
 2.4495090E+6	-1.2174141E+2	 6.3426971E+2	
 2.4495890E+6	-1.2144375E+2	 6.3448954E+2	
 2.4496690E+6	-1.2114609E+2	 6.3422084E+2	
 2.4497490E+6	-1.2084844E+2	 6.3480705E+2	
 2.4498290E+6	-1.2055078E+2	 6.3500249E+2	
 2.4499090E+6	-1.2025312E+2	 6.3448954E+2	
 2.4499890E+6	-1.1995547E+2	 6.3461167E+2	
 2.4500690E+6	-1.1965781E+2	 6.3436741E+2	
 2.4501490E+6	-1.1936016E+2	 6.3488036E+2	
 2.4502290E+6	-1.1906250E+2	 6.3468492E+2	
 2.4503090E+6	-1.1876484E+2	 6.3436741E+2	
 2.4503890E+6	-1.1846719E+2	 6.3453835E+2	
 2.4504690E+6	-1.1816953E+2	 6.3422084E+2	
 2.4505490E+6	-1.1787187E+2	 6.3458723E+2	
 2.4506300E+6	-1.1757422E+2	 6.3441622E+2	
 2.4507100E+6	-1.1727656E+2	 6.3468492E+2	
 2.4507900E+6	-1.1697891E+2	 6.3446510E+2	
 2.4508700E+6	-1.1668125E+2	 6.3446510E+2	
 2.4509500E+6	-1.1638359E+2	 6.3448954E+2	
 2.4510300E+6	-1.1608594E+2	 6.3412315E+2	
 2.4511130E+6	-1.1578828E+2	 6.3456279E+2	
 2.4511930E+6	-1.1549062E+2	 6.3461167E+2	
 2.4512730E+6	-1.1519297E+2	 6.3419640E+2	
 2.4513530E+6	-1.1489531E+2	 6.3441622E+2	
 2.4514330E+6	-1.1459766E+2	 6.3456279E+2	
 2.4515130E+6	-1.1430000E+2	 6.3424528E+2	
 2.4515930E+6	-1.1400234E+2	 6.3463610E+2	
 2.4516730E+6	-1.1370469E+2	 6.3422084E+2	
 2.4517530E+6	-1.1340703E+2	 6.3419640E+2	
 2.4518330E+6	-1.1310938E+2	 6.3453835E+2	
 2.4519130E+6	-1.1281172E+2	 6.3502687E+2	
 2.4519930E+6	-1.1251406E+2	 6.3434297E+2	
 2.4520730E+6	-1.1221641E+2	 6.3431853E+2	
 2.4521530E+6	-1.1191875E+2	 6.3446510E+2	
 2.4522330E+6	-1.1162109E+2	 6.3461167E+2	
 2.4523130E+6	-1.1132344E+2	 6.3463610E+2	
 2.4523930E+6	-1.1102578E+2	 6.3483149E+2	
 2.4524730E+6	-1.1072812E+2	 6.3458723E+2	
 2.4525530E+6	-1.1043047E+2	 6.3422084E+2	
 2.4526330E+6	-1.1013281E+2	 6.3441622E+2	
 2.4527140E+6	-1.0983516E+2	 6.3456279E+2	
 2.4527940E+6	-1.0953750E+2	 6.3463610E+2	
 2.4528740E+6	-1.0923984E+2	 6.3444066E+2	
 2.4529540E+6	-1.0894219E+2	 6.3429409E+2	
 2.4530340E+6	-1.0864453E+2	 6.3473380E+2	
 2.4531140E+6	-1.0834687E+2	 6.3488036E+2	
 2.4531940E+6	-1.0804922E+2	 6.3468492E+2	
 2.4532740E+6	-1.0775156E+2	 6.3461167E+2	
 2.4533540E+6	-1.0745391E+2	 6.3446510E+2	
 2.4534340E+6	-1.0715625E+2	 6.3446510E+2	
 2.4535140E+6	-1.0685859E+2	 6.3392770E+2	
 2.4535940E+6	-1.0656094E+2	 6.3409871E+2	
 2.4536740E+6	-1.0626328E+2	 6.3426971E+2	
 2.4537540E+6	-1.0596562E+2	 6.3458723E+2	
 2.4538340E+6	-1.0566797E+2	 6.3446510E+2	
 2.4539140E+6	-1.0537031E+2	 6.3397658E+2	
 2.4539940E+6	-1.0507266E+2	 6.3446510E+2	
 2.4540740E+6	-1.0477500E+2	 6.3448954E+2	
 2.4541540E+6	-1.0447734E+2	 6.3412315E+2	
 2.4542340E+6	-1.0417969E+2	 6.3468492E+2	
 2.4543140E+6	-1.0388203E+2	 6.3473380E+2	
 2.4543940E+6	-1.0358437E+2	 6.3446510E+2	
 2.4544760E+6	-1.0328672E+2	 6.3397658E+2	
 2.4545560E+6	-1.0298906E+2	 6.3412315E+2	
 2.4546360E+6	-1.0269141E+2	 6.3429409E+2	
 2.4547160E+6	-1.0239375E+2	 6.3431853E+2	
 2.4547970E+6	-1.0209609E+2	 6.3424528E+2	
 2.4548770E+6	-1.0179844E+2	 6.3461167E+2	
 2.4549570E+6	-1.0150078E+2	 6.3439184E+2	
 2.4550370E+6	-1.0120313E+2	 6.3417196E+2	
 2.4551170E+6	-1.0090547E+2	 6.3434297E+2	
 2.4551970E+6	-1.0060781E+2	 6.3397658E+2	
 2.4552770E+6	-1.0031016E+2	 6.3456279E+2	
 2.4553570E+6	-1.0001250E+2	 6.3412315E+2	
 2.4554370E+6	-9.9714844E+1	 6.3441622E+2	
 2.4555170E+6	-9.9417187E+1	 6.3451397E+2	
 2.4555970E+6	-9.9119531E+1	 6.3448954E+2	
 2.4556770E+6	-9.8821875E+1	 6.3475823E+2	
 2.4557570E+6	-9.8524219E+1	 6.3453835E+2	
 2.4558370E+6	-9.8226562E+1	 6.3407427E+2	
 2.4559170E+6	-9.7928906E+1	 6.3436741E+2	
 2.4559970E+6	-9.7631250E+1	 6.3434297E+2	
 2.4560780E+6	-9.7333594E+1	 6.3407427E+2	
 2.4561580E+6	-9.7035937E+1	 6.3414758E+2	
 2.4562380E+6	-9.6738281E+1	 6.3402545E+2	
 2.4563180E+6	-9.6440625E+1	 6.3409871E+2	
 2.4563980E+6	-9.6142969E+1	 6.3446510E+2	
 2.4564780E+6	-9.5845312E+1	 6.3424528E+2	
 2.4565580E+6	-9.5547656E+1	 6.3436741E+2	
 2.4566380E+6	-9.5250000E+1	 6.3426971E+2	
 2.4567180E+6	-9.4952344E+1	 6.3434297E+2	
 2.4567980E+6	-9.4654687E+1	 6.3463610E+2	
 2.4568780E+6	-9.4357031E+1	 6.3453835E+2	
 2.4569580E+6	-9.4059375E+1	 6.3439184E+2	
 2.4570380E+6	-9.3761719E+1	 6.3439184E+2	
 2.4571180E+6	-9.3464062E+1	 6.3424528E+2	
 2.4571980E+6	-9.3166406E+1	 6.3446510E+2	
 2.4572780E+6	-9.2868750E+1	 6.3468492E+2	
 2.4573600E+6	-9.2571094E+1	 6.3390332E+2	
 2.4574400E+6	-9.2273437E+1	 6.3373232E+2	
 2.4575200E+6	-9.1975781E+1	 6.3378119E+2	
 2.4576000E+6	-9.1678125E+1	 6.3431853E+2	
 2.4576800E+6	-9.1380469E+1	 6.3458723E+2	
 2.4577600E+6	-9.1082812E+1	 6.3434297E+2	
 2.4578400E+6	-9.0785156E+1	 6.3424528E+2	
 2.4579200E+6	-9.0487500E+1	 6.3426971E+2	
 2.4580000E+6	-9.0189844E+1	 6.3429409E+2	
 2.4580800E+6	-8.9892187E+1	 6.3468492E+2	
 2.4581600E+6	-8.9594531E+1	 6.3424528E+2	
 2.4582400E+6	-8.9296875E+1	 6.3429409E+2	
 2.4583200E+6	-8.8999219E+1	 6.3441622E+2	
 2.4584000E+6	-8.8701562E+1	 6.3446510E+2	
 2.4584800E+6	-8.8403906E+1	 6.3448954E+2	
 2.4585600E+6	-8.8106250E+1	 6.3444066E+2	
 2.4586400E+6	-8.7808594E+1	 6.3414758E+2	
 2.4587200E+6	-8.7510937E+1	 6.3407427E+2	
 2.4588000E+6	-8.7213281E+1	 6.3402545E+2	
 2.4588810E+6	-8.6915625E+1	 6.3453835E+2	
 2.4589610E+6	-8.6617969E+1	 6.3439184E+2	
 2.4590410E+6	-8.6320312E+1	 6.3419640E+2	
 2.4591210E+6	-8.6022656E+1	 6.3419640E+2	
 2.4592010E+6	-8.5725000E+1	 6.3412315E+2	
 2.4592810E+6	-8.5427344E+1	 6.3444066E+2	
 2.4593610E+6	-8.5129687E+1	 6.3468492E+2	
 2.4594410E+6	-8.4832031E+1	 6.3470936E+2	
 2.4595210E+6	-8.4534375E+1	 6.3456279E+2	
 2.4596010E+6	-8.4236719E+1	 6.3468492E+2	
 2.4596810E+6	-8.3939062E+1	 6.3466048E+2	
 2.4597610E+6	-8.3641406E+1	 6.3456279E+2	
 2.4598410E+6	-8.3343750E+1	 6.3451397E+2	
 2.4599210E+6	-8.3046094E+1	 6.3414758E+2	
 2.4600010E+6	-8.2748437E+1	 6.3409871E+2	
 2.4600810E+6	-8.2450781E+1	 6.3409871E+2	
 2.4601610E+6	-8.2153125E+1	 6.3400102E+2	
 2.4602410E+6	-8.1855469E+1	 6.3414758E+2	
 2.4603210E+6	-8.1557812E+1	 6.3407427E+2	
 2.4604010E+6	-8.1260156E+1	 6.3412315E+2	
 2.4604810E+6	-8.0962500E+1	 6.3453835E+2	
 2.4605610E+6	-8.0664844E+1	 6.3429409E+2	
 2.4606410E+6	-8.0367187E+1	 6.3448954E+2	
 2.4607210E+6	-8.0069531E+1	 6.3439184E+2	
 2.4608010E+6	-7.9771875E+1	 6.3419640E+2	
 2.4608810E+6	-7.9474219E+1	 6.3480705E+2	
 2.4609610E+6	-7.9176562E+1	 6.3475823E+2	
 2.4610410E+6	-7.8878906E+1	 6.3485593E+2	
 2.4611210E+6	-7.8581250E+1	 6.3444066E+2	
 2.4612010E+6	-7.8283594E+1	 6.3475823E+2	
 2.4612810E+6	-7.7985937E+1	 6.3475823E+2	
 2.4613610E+6	-7.7688281E+1	 6.3480705E+2	
 2.4614410E+6	-7.7390625E+1	 6.3456279E+2	
 2.4615210E+6	-7.7092969E+1	 6.3417196E+2	
 2.4616010E+6	-7.6795312E+1	 6.3407427E+2	
 2.4616810E+6	-7.6497656E+1	 6.3429409E+2	
 2.4617620E+6	-7.6200000E+1	 6.3419640E+2	
 2.4618420E+6	-7.5902344E+1	 6.3456279E+2	
 2.4619220E+6	-7.5604687E+1	 6.3434297E+2	
 2.4620020E+6	-7.5307031E+1	 6.3431853E+2	
 2.4620820E+6	-7.5009375E+1	 6.3478261E+2	
 2.4621620E+6	-7.4711719E+1	 6.3512462E+2	
 2.4622420E+6	-7.4414062E+1	 6.3512462E+2	
 2.4623220E+6	-7.4116406E+1	 6.3517344E+2	
 2.4624020E+6	-7.3818750E+1	 6.3502687E+2	
 2.4624820E+6	-7.3521094E+1	 6.3505131E+2	
 2.4625620E+6	-7.3223438E+1	 6.3507575E+2	
 2.4626420E+6	-7.2925781E+1	 6.3502687E+2	
 2.4627220E+6	-7.2628125E+1	 6.3483149E+2	
 2.4628020E+6	-7.2330469E+1	 6.3451397E+2	
 2.4628820E+6	-7.2032812E+1	 6.3456279E+2	
 2.4629620E+6	-7.1735156E+1	 6.3473380E+2	
 2.4630420E+6	-7.1437500E+1	 6.3444066E+2	
 2.4631220E+6	-7.1139844E+1	 6.3422084E+2	
